1808, 1873.08, 1960
1788, 1883.92, 2006
1810, 1911.64, 1928
1798, 1885.42, 2006
1778, 1858.62, 1910
1848, 1915.44, 1968
1856, 1908.26, 1960
1848, 1925.4, 1930
1830, 1846.06, 1968
1854, 1877.04, 1918
1866, 1866, 1866
1846, 1889.56, 1934
1846, 1854.96, 1942
1798, 1880.8, 1890
1816, 1851.74, 1890
1854, 1911.5, 1916
1840, 1860.2, 1886
1840, 1900.24, 1906
1850, 1882.28, 1934
1804, 1824.14, 1904
1804, 1804.58, 1862
1836, 1836, 1836
1852, 1889.48, 1890
1866, 1871.22, 1924
1850, 1850.4, 1874
1880, 1880, 1880
1918, 1918, 1918
1830, 1860.54, 1918
1836, 1909.86, 1926
1828, 1922.96, 2012
1810, 1888.32, 2016
1884, 1920.48, 1980
1846, 1853.8, 1988
1884, 1884, 1884
1838, 1838, 1838
1838, 1882.46, 1884
1814, 1945.5, 1968
1806, 1883.76, 1938
1798, 1839.68, 1932
1814, 1912.48, 1940
1820, 1888.9, 1914
1782, 1873.3, 1898
1778, 1881.74, 1912
1850, 1872.44, 1904
1830, 1919.1, 1952
1828, 1887.94, 1912
1862, 1902.04, 1924
1856, 1930.2, 1962
1812, 1948.6, 1966
1820, 1893.06, 1962
1834, 1847.2, 1934
1834, 1954.84, 1972
1816, 1857.96, 1930
1832, 1924.48, 1932
1818, 1881.88, 1928
1818, 1893.84, 1930
1810, 1818.12, 1926
1894, 1894, 1894
1860, 1860, 1860
1838, 1951.84, 1954
1860, 1895.74, 1908
1846, 1856.92, 1898
1812, 1812, 1812
1930, 1930, 1930
1916, 1916, 1916
1874, 1875.24, 1916
1830, 1830, 1830
1870, 1870, 1870
1886, 1886, 1886
1944, 1944, 1944
1944, 1951.84, 1952
1770, 1781.22, 1900
1922, 1922, 1922
1890, 1890, 1890
1894, 1894, 1894
1962, 1962, 1962
1900, 1900.66, 1962
1886, 1886, 1886
1962, 1962, 1962
1960, 1960, 1960
1928, 1928, 1928
1878, 1878, 1878
1834, 1834, 1834
1782, 1783.68, 1906
1794, 1794, 1794
1920, 1920, 1920
1790, 1794.34, 1920
1806, 1806, 1806
1766, 1972.2, 1976
1724, 1843.96, 1948
1842, 1951.2, 1962
1884, 1888, 1894
1840, 1842.36, 1936
1840, 1934.76, 1936
1806, 1880.4, 1886
1840, 1857.36, 1920
1874, 1874, 1874
1818, 1921.98, 1924
1836, 1901.8, 1990
1846, 1899.72, 1922
